Date,Closed_Ledgers,7_Day_MA,14_Day_MA,Lag_1,Lag_7,Lag_14
2018-03-26,0.482240714430688,0.4956607172097594,0.418538092813372,0.4781548465758992,0.3304904051172708,0.2732142857142857
2018-03-27,0.4440836208646235,0.5069264778123462,0.4283356451811144,0.48160942897785,0.3426439232409382,0.2640625
2018-03-28,0.4879236858128679,0.5126248567217948,0.4397310062683262,0.4434058118268644,0.4249466950959488,0.2919642857142857
2018-03-29,0.4203369190176578,0.5004421156050433,0.4517409091707199,0.4872993294045926,0.470362473347548,0.2098214285714285
2018-03-30,0.370407956159935,0.4850499426887173,0.4513019507313042,0.4196301564722617,0.4388059701492537,0.3131696428571429
2018-03-31,0.4840673838035315,0.4886851154412968,0.4603093779080995,0.369640317008738,0.4343283582089552,0.3180803571428571
2018-04-01,0.4426628780190785,0.4828557393155392,0.4698084385370396,0.4834383255435887,0.4524520255863539,0.2662946428571429
2018-04-02,0.4586969758473716,0.479056820042574,0.4781135322107704,0.4419833367201788,0.4560767590618337,0.2991071428571428
2018-04-03,0.3758879642784656,0.4680530538726051,0.4782539989113829,0.4580369843527738,0.4159914712153518,0.3118303571428571
2018-04-04,0.3379338339760503,0.4438513181594893,0.4683335381806053,0.375127006705954,0.462046908315565,0.3979910714285714
2018-04-05,0.3620864623503146,0.4344522678893076,0.4567625937176264,0.337126600284495,0.3910447761194029,0.4455357142857143
2018-04-06,0.504769636695758,0.4561323071884722,0.4601337945323334,0.3613086770981508,0.338592750533049,0.4125
2018-04-07,0.5851430891008728,0.4724414606189613,0.4708268221164817,0.5041658199552936,0.4579957356076759,0.4078125
2018-04-08,0.5691089912725796,0.4928442770591119,0.4786402823380678,0.5846372688477952,0.414498933901919,0.4267857142857142
2018-04-09,0.4607266084838644,0.4931717700998851,0.4767790985549487,0.5685836212152001,0.4313432835820895,0.4305803571428571
2018-04-10,0.3919220621067587,0.4957589651219907,0.4722666057977633,0.460069091648039,0.3443496801705757,0.3886160714285714
2018-04-11,0.488735538867465,0.5200916980514163,0.4723368391480695,0.3911806543385491,0.3044776119402985,0.4368303571428571
2018-04-12,0.2711589202354373,0.5054200098247912,0.4594314610292698,0.4881121723226986,0.3298507462686567,0.3625
2018-04-13,0.297747107773493,0.4720157196659569,0.453145576176847,0.2702702702702703,0.4797441364605543,0.3075892857142857
2018-04-14,0.3194641769839659,0.4291468806287865,0.4389057644022265,0.2968908758382442,0.564179104477612,0.4325892857142857
2018-04-15,0.3827887152425411,0.3990830194858354,0.4337260548171294,0.3186344238975818,0.5473347547974413,0.3870535714285714
2018-04-16,0.3600568297138218,0.3828393646635007,0.4251927027549034,0.3820361715098557,0.4334754797441364,0.4046875
2018-04-17,0.3572153440227318,0.3772392336662842,0.4235773356978557,0.3592765698028856,0.3611940298507463,0.3136160714285714
2018-04-18,0.3874568703064745,0.3608973309317174,0.4278615700665459,0.3564316195895143,0.4628997867803838,0.271875
2018-04-19,0.3446316216764765,0.3727525790076959,0.4263515530349581,0.3867100182889657,0.2343283582089552,0.2984375
2018-04-20,0.3099249035924498,0.374717537252333,0.409495548961424,0.3438325543588701,0.2622601279317697,0.4553571428571428
2018-04-21,0.3007915567282322,0.371704601277223,0.3848963180166102,0.3090835196098354,0.2850746268656716,0.54375
2018-04-22,0.3911102090521615,0.3730473227443914,0.3694976559619331,0.299939036781142,0.3515991471215351,0.5261160714285714
2018-04-23,0.4174954333265679,0.3823153757982642,0.3657577300581175,0.390367811420443,0.3277185501066098,0.4069196428571429
2018-04-24,0.3200730667749137,0.3763222531521201,0.3595420785560019,0.4167852062588905,0.3247334754797441,0.33125
2018-04-25,0.306474528110412,0.3632552808252821,0.3437746914122171,0.3192440560861613,0.3565031982942431,0.4377232142857143
2018-04-26,0.3464582910493201,0.3635500245619775,0.3502888346531351,0.3056289372078846,0.3115138592750533,0.1984375
2018-04-27,0.4010554089709762,0.3782544620926804,0.3592260284796232,0.3456614509246088,0.2750533049040511,0.2276785714285714
2018-04-28,0.3823827887152425,0.3914196823317505,0.3646691131283691,0.4003251371672424,0.26545842217484,0.2515625
2018-04-29,0.329003450375482,0.3813983952841002,0.3600161536705703,0.3816297500508027,0.3603411513859275,0.3212053571428571
2018-04-30,0.3448345849401258,0.3696741444244306,0.3586992783523258,0.3281853281853282,0.3880597014925373,0.2962053571428571
2018-05-01,0.3397605033488938,0.372850826919928,0.3571892613207379,0.3440357650883967,0.2857142857142857,0.2930803571428571
2018-05-02,0.3643190582504567,0.3821843785819553,0.3551876108370054,0.3389554968502337,0.2714285714285714,0.3263392857142857
2018-05-03,0.361680535823016,0.3846405763877513,0.3566625111934396,0.3635439951229425,0.3134328358208955,0.2792410714285714
2018-05-04,0.4010554089709762,0.3846405763877513,0.3645462047653329,0.3609022556390977,0.3707889125799573,0.2410714285714285
2018-05-05,0.3659427643596509,0.3819878827574911,0.3701824311274203,0.4003251371672424,0.3511727078891258,0.2310267857142857
2018-05-06,0.3121574994925918,0.3792696905190765,0.3633522378101237,0.3651696809591546,0.2950959488272921,0.3303571428571428
2018-05-07,0.3513294093769027,0.3803176682495495,0.3576282197601528,0.3113188376346271,0.311727078891258,0.359375
2018-05-08,0.3357012380759082,0.3796626821680041,0.3589802117535509,0.3505385084332453,0.3063965884861407,0.2522321428571428
